Level,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,Module Name,,,,,,,,
43,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
25,[TortoiseOverlays.dll],1,0,0.01,0,TortoiseOverlays.dll,,,,,,,,
26,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
27,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
28,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
29,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
30,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
31,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
32,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
33,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
34,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
35,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
36,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
37,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
38,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
39,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
40,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
41,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
42,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
43,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
44,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
45,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
46,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
47,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
48,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
23,[SHCore.dll],1,1,0.01,0.01,SHCore.dll,,,,,,,,
22,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
23,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
24,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
25,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
28,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
29,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
32,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
33,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
34,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
35,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
55,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
56,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
57,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
58,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
59,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
60,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
61,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
62,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
63,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
64,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
53,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
54,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
55,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
56,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
57,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
58,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
59,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
60,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
61,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
62,[wow64cpu.dll],1,1,0.01,0.01,wow64cpu.dll,,,,,,,,
53,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
54,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
55,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
56,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
57,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
58,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
59,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
60,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
61,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
51,[FileSyncShell.dll],1,1,0.01,0.01,FileSyncShell.dll,,,,,,,,
50,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
51,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
52,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
53,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
54,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
55,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
56,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
57,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
58,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
47,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
48,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
49,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
50,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
51,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
52,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
53,[wow64cpu.dll],1,1,0.01,0.01,wow64cpu.dll,,,,,,,,
44,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
45,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
46,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
47,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
48,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
49,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
50,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
51,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
52,[KernelBase.dll],1,1,0.01,0.01,KernelBase.dll,,,,,,,,
41,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
42,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
43,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
44,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
45,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
46,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
47,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
48,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
49,[wow64cpu.dll],1,1,0.01,0.01,wow64cpu.dll,,,,,,,,
43,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
44,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
45,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
46,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
47,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
48,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
49,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
50,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
51,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
52,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
53,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
43,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
44,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
45,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
46,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
47,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
48,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
49,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
50,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
51,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
52,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
53,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
54,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
42,[SHCore.dll],1,0,0.01,0,SHCore.dll,,,,,,,,
43,[kernel32.dll],1,0,0.01,0,kernel32.dll,,,,,,,,
44,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
45,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
46,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
47,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
48,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
49,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
50,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
51,[wow64cpu.dll],1,1,0.01,0.01,wow64cpu.dll,,,,,,,,
42,[kernel32.dll],1,0,0.01,0,kernel32.dll,,,,,,,,
43,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
44,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
45,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
46,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
47,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
48,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
49,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
50,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
51,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
52,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
39,[user32.dll],1,0,0.01,0,user32.dll,,,,,,,,
40,[win32u.dll],1,0,0.01,0,win32u.dll,,,,,,,,
41,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
42,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
43,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
44,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
45,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
46,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
47,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
48,[wow64win.dll],1,0,0.01,0,wow64win.dll,,,,,,,,
49,[wow64win.dll],1,0,0.01,0,wow64win.dll,,,,,,,,
50,[wow64win.dll],1,1,0.01,0.01,wow64win.dll,,,,,,,,
34,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
35,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
36,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
37,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
38,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
39,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
40,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
41,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
42,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
43,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
43,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
44,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
43,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
28,[clbcatq.dll],1,0,0.01,0,clbcatq.dll,,,,,,,,
29,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
30,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
31,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
22,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
23,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
24,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
25,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
28,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
29,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
32,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
33,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
34,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
27,[SHCore.dll],1,0,0.01,0,SHCore.dll,,,,,,,,
28,[mpr.dll],1,0,0.01,0,mpr.dll,,,,,,,,
29,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
30,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
31,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
32,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
33,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
34,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
35,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
36,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
37,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
38,[wow64cpu.dll],1,1,0.01,0.01,wow64cpu.dll,,,,,,,,
21,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
22,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
23,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
24,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
25,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
26,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
28,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
29,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
30,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
33,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
34,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
35,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
21,[shlwapi.dll],1,0,0.01,0,shlwapi.dll,,,,,,,,
22,[SHCore.dll],1,0,0.01,0,SHCore.dll,,,,,,,,
23,[SHCore.dll],1,0,0.01,0,SHCore.dll,,,,,,,,
24,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
25,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
26,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
27,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
28,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
29,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
30,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
31,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
32,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
33,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
34,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
35,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
36,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
37,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
21,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
22,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
23,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
24,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
25,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
26,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
27,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
28,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
29,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
30,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
31,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
32,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
33,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
34,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
35,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
36,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
37,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
38,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
39,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
40,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
41,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
42,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
43,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
44,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
45,[combase.dll],1,0,0.01,0,combase.dll,,,,,,,,
46,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
47,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
48,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
49,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
50,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
51,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
52,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
53,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
54,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
55,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
56,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
57,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
58,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
59,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
60,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
20,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
21,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
22,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
23,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
24,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
26,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
27,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
28,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
29,[wow64cpu.dll],1,1,0.01,0.01,wow64cpu.dll,,,,,,,,
20,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
21,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
22,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
23,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
24,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
27,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
28,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
30,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
32,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
20,[windows.storage.dll],1,0,0.01,0,windows.storage.dll,,,,,,,,
21,[windows.storage.dll],1,0,0.01,0,windows.storage.dll,,,,,,,,
22,[windows.storage.dll],1,0,0.01,0,windows.storage.dll,,,,,,,,
23,[windows.storage.dll],1,0,0.01,0,windows.storage.dll,,,,,,,,
24,[windows.storage.dll],1,0,0.01,0,windows.storage.dll,,,,,,,,
25,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
26,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
27,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
28,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
29,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
30,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
31,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
32,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
33,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
34,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
35,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
36,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
37,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
38,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
39,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
19,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
20,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
21,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
22,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
23,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
24,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
28,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
31,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
33,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
19,[TortoiseOverlays.dll],1,0,0.01,0,TortoiseOverlays.dll,,,,,,,,
20,[TortoiseOverlays.dll],1,0,0.01,0,TortoiseOverlays.dll,,,,,,,,
21,[SHCore.dll],1,0,0.01,0,SHCore.dll,,,,,,,,
22,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
23,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
24,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
25,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
28,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
29,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
32,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
33,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
34,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
35,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
19,[shlwapi.dll],1,0,0.01,0,shlwapi.dll,,,,,,,,
20,[SHCore.dll],1,0,0.01,0,SHCore.dll,,,,,,,,
21,[SHCore.dll],1,0,0.01,0,SHCore.dll,,,,,,,,
22,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
23,[KernelBase.dll],1,0,0.01,0,KernelBase.dll,,,,,,,,
24,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
28,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
31,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
33,[ntdll.dll],1,1,0.01,0.01,ntdll.dll,,,,,,,,
20,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
21,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
22,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
23,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
24,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
25,[wow64cpu.dll],1,0,0.01,0,wow64cpu.dll,,,,,,,,
26,[wow64cpu.dll],1,1,0.01,0.01,wow64cpu.dll,,,,,,,,
19,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
20,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
21,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
22,[ntdll.dll],1,0,0.01,0,ntdll.dll,,,,,,,,
23,[wow64.dll],1,0,0.01,0,wow64.dll,,,,,,,,
